track_name,track_add_date,track_add_time,multiple_artists_bool,name_of_artists,album_name,album_release_date,album_release_date_precision,number_of_tracks_in_album,position_in_playlist,track_duration_ms,track_popularity,track_explicit,images_path,data_collection_date
Starboy,2023-04-24,09:32:23,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,27,230453,94,True,./images/starboy_the_weeknd.jpg,2023-04-24
I Wanna Be Yours,2023-04-24,09:32:23,False,['Arctic Monkeys'],AM,2013-09-09,day,12,28,183956,94,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-04-24
Por las Noches,2023-04-24,09:32:23,False,['Peso Pluma'],Por las Noches,2021-06-11,day,1,29,239845,92,False,./images/por_las_noches_peso_pluma.jpg,2023-04-24
Here With Me,2023-04-24,09:32:23,False,['d4vd'],Here With Me,2022-09-22,day,1,30,242484,95,False,./images/here_with_me_d4vd.jpg,2023-04-24
golden hour,2023-04-24,09:32:23,False,['JVKE'],this is what ____ feels like (Vol. 1-4),2022-09-23,day,12,31,209259,91,False,./images/golden_hour_jvke.jpg,2023-04-24
I'm Good (Blue),2023-04-24,09:32:23,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,32,175238,95,True,./images/im_good_blue_david_guetta.jpg,2023-04-24
Like Crazy,2023-04-24,09:32:23,False,['Jimin'],FACE,2023-03-24,day,6,33,212241,93,False,./images/like_crazy_jimin.jpg,2023-04-24
Unholy (feat. Kim Petras),2023-04-24,09:32:23,True,"['Sam Smith', 'Kim Petras']",Gloria,2023-01-27,day,13,34,156943,87,False,./images/unholy_feat_kim_petras_sam_smith.jpg,2023-04-24
FLOWER,2023-04-24,09:32:23,False,['JISOO'],ME,2023-03-31,day,2,35,173134,87,False,./images/flower_jisoo.jpg,2023-04-24
Another Love,2023-04-24,09:32:23,False,['Tom Odell'],Long Way Down,2013-06-17,day,10,36,244360,64,True,./images/another_love_tom_odell.jpg,2023-04-24
Hey Mor,2023-04-24,09:32:23,True,"['Ozuna', 'Feid']",OzuTochi,2022-10-07,day,18,37,196600,92,False,./images/hey_mor_ozuna.jpg,2023-04-24
Until I Found You (with Em Beihold) - Em Beihold Version,2023-04-24,09:32:23,True,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),2022-04-22,day,1,38,176440,94,False,./images/until_i_found_you_with_em_beihold_em_beihold_version_stephen_sanchez.jpg,2023-04-24
Search & Rescue,2023-04-24,09:32:23,False,['Drake'],Search & Rescue,2023-04-07,day,1,39,272112,91,True,./images/search_rescue_drake.jpg,2023-04-24
I Ain't Worried,2023-04-24,09:32:23,False,['OneRepublic'],OneRepublic (Japan Paradise Tour Edition),2023-02-15,day,18,40,148120,55,False,./images/i_aint_worried_onerepublic.jpg,2023-04-24
El Gordo Trae El Mando,2023-04-24,09:32:23,False,['Chino Pacas'],El Gordo Trae El Mando,2023-01-27,day,1,41,112087,92,True,./images/el_gordo_trae_el_mando_chino_pacas.jpg,2023-04-24
Chemical,2023-04-24,09:32:23,False,['Post Malone'],The Diamond Collection,2023-04-21,day,9,42,184013,52,True,./images/chemical_post_malone.jpg,2023-04-24
La Bachata,2023-04-24,09:32:23,False,['Manuel Turizo'],2000,2023-03-17,day,15,43,162637,86,False,./images/la_bachata_manuel_turizo.jpg,2023-04-24
Bebe Dame,2023-04-24,09:32:23,True,"['Fuerza Regida', 'Grupo Frontera']",Sigan Hablando,2022-12-28,day,13,44,271861,85,False,./images/bebe_dame_fuerza_regida.jpg,2023-04-24
"Quevedo: Bzrp Music Sessions, Vol. 52",2023-04-24,09:32:23,True,"['Bizarrap', 'Quevedo']","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,day,1,45,198937,94,False,./images/quevedo_bzrp_music_sessions_vol_52_bizarrap.jpg,2023-04-24
Mockingbird,2023-04-24,09:32:23,False,['Eminem'],Encore (Deluxe Version),2004-11-12,day,23,46,250760,93,True,./images/mockingbird_eminem.jpg,2023-04-24
Coco Chanel,2023-04-24,09:32:23,True,"['Eladio Carrion', 'Bad Bunny']",3MEN2 KBRN,2023-03-17,day,18,47,208125,93,True,./images/coco_chanel_eladio_carrion.jpg,2023-04-24
Rara Vez,2023-04-24,09:32:23,True,"['Taiu', 'Milo j']",Rara Vez,2023-02-08,day,1,48,128677,93,False,./images/rara_vez_taiu.jpg,2023-04-24
Chanel,2023-04-24,09:32:23,True,"['Becky G', 'Peso Pluma']",Chanel,2023-03-30,day,1,49,201993,86,False,./images/chanel_becky_g.jpg,2023-04-24
OMG,2023-04-24,09:32:23,False,['NewJeans'],NewJeans 'OMG',2023-01-02,day,2,50,212253,94,False,./images/omg_newjeans.jpg,2023-04-24
un x100to,2023-04-25,09:48:39,True,"['Grupo Frontera', 'Bad Bunny']",un x100to,2023-04-17,day,1,1,194563,95,False,./images/un_x100to_grupo_frontera.jpg,2023-04-25
Ella Baila Sola,2023-04-25,09:48:39,True,"['Eslabon Armado', 'Peso Pluma']",Ella Baila Sola,2023-03-16,day,1,2,165671,99,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-04-25
La Bebe - Remix,2023-04-25,09:48:39,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,3,234352,97,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-04-25
Flowers,2023-04-25,09:48:39,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,4,200600,91,False,./images/flowers_miley_cyrus.jpg,2023-04-25
Daylight,2023-04-25,09:48:39,False,['David Kushner'],Daylight,2023-04-14,day,1,5,212953,92,False,./images/daylight_david_kushner.jpg,2023-04-25
Kill Bill,2023-04-25,09:48:39,False,['SZA'],SOS,2022-12-08,day,23,6,153946,95,False,./images/kill_bill_sza.jpg,2023-04-25
Classy 101,2023-04-25,09:48:39,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,7,195986,93,True,./images/classy_101_feid.jpg,2023-04-25
TQG,2023-04-25,09:48:39,True,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2023-02-24,day,17,8,197933,98,True,./images/tqg_karol_g.jpg,2023-04-25
Cupid - Twin Ver.,2023-04-25,09:48:39,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,9,174253,94,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-04-25
Double Fantasy (with Future),2023-04-25,09:48:39,True,"['The Weeknd', 'Future']",Double Fantasy,2023-04-21,day,2,10,268235,83,True,./images/double_fantasy_with_future_the_weeknd.jpg,2023-04-25
As It Was,2023-04-25,09:48:39,False,['Harry Styles'],Harry's House,2022-05-20,day,13,11,167303,93,False,./images/as_it_was_harry_styles.jpg,2023-04-25
BESO,2023-04-25,09:48:39,True,"['ROSALÍA', 'Rauw Alejandro']",RR,2023-03-24,day,3,12,194543,96,False,./images/beso_rosala.jpg,2023-04-25
PRC,2023-04-25,09:48:39,True,"['Peso Pluma', 'Natanael Cano']",PRC,2023-01-23,day,1,13,184066,96,True,./images/prc_peso_pluma.jpg,2023-04-25
Creepin' (with The Weeknd & 21 Savage),2023-04-25,09:48:39,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,14,221520,97,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-04-25
Boy's a liar Pt. 2,2023-04-25,09:48:39,True,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2023-02-03,day,2,15,131013,98,False,./images/boys_a_liar_pt_2_pinkpantheress.jpg,2023-04-25
Die For You (with Ariana Grande) - Remix,2023-04-25,09:48:39,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,16,232857,87,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-04-25
Calm Down (with Selena Gomez),2023-04-25,09:48:39,True,"['Rema', 'Selena Gomez']",Calm Down (with Selena Gomez),2022-08-25,day,1,17,239317,97,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-04-25
AMG,2023-04-25,09:48:39,True,"['Natanael Cano', 'Peso Pluma', 'Gabito Ballesteros']",AMG,2022-11-24,day,1,18,174942,95,True,./images/amg_natanael_cano.jpg,2023-04-25
Yandel 150,2023-04-25,09:48:39,True,"['Yandel', 'Feid']",Resistencia,2023-01-13,day,17,19,216148,91,True,./images/yandel_150_yandel.jpg,2023-04-25
El Azul,2023-04-25,09:48:39,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,20,187225,94,True,./images/el_azul_junior_h.jpg,2023-04-25
See You Again (feat. Kali Uchis),2023-04-25,09:48:39,True,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,2017-07-21,day,14,21,180386,90,True,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,2023-04-25
Haegeum,2023-04-25,09:48:39,False,['Agust D'],D-DAY,2023-04-21,day,10,22,168926,84,False,./images/haegeum_agust_d.jpg,2023-04-25
Die For You,2023-04-25,09:48:39,False,['The Weeknd'],Starboy,2016-11-24,day,18,23,260253,92,False,./images/die_for_you_the_weeknd.jpg,2023-04-25
Anti-Hero,2023-04-25,09:48:39,False,['Taylor Swift'],Midnights,2022-10-21,day,13,24,200690,95,False,./images/antihero_taylor_swift.jpg,2023-04-25
Last Night,2023-04-25,09:48:39,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,25,163854,89,True,./images/last_night_morgan_wallen.jpg,2023-04-25
Starboy,2023-04-25,09:48:39,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,26,230453,94,True,./images/starboy_the_weeknd.jpg,2023-04-25
I Wanna Be Yours,2023-04-25,09:48:39,False,['Arctic Monkeys'],AM,2013-09-09,day,12,27,183956,94,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-04-25
Here With Me,2023-04-25,09:48:39,False,['d4vd'],Here With Me,2022-09-22,day,1,28,242484,95,False,./images/here_with_me_d4vd.jpg,2023-04-25
I'm Good (Blue),2023-04-25,09:48:39,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,29,175238,96,True,./images/im_good_blue_david_guetta.jpg,2023-04-25
golden hour,2023-04-25,09:48:39,False,['JVKE'],this is what ____ feels like (Vol. 1-4),2022-09-23,day,12,30,209259,91,False,./images/golden_hour_jvke.jpg,2023-04-25
"Shakira: Bzrp Music Sessions, Vol. 53",2023-04-25,09:48:39,True,"['Bizarrap', 'Shakira']","Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,day,1,31,214945,97,False,./images/shakira_bzrp_music_sessions_vol_53_bizarrap.jpg,2023-04-25
Unholy (feat. Kim Petras),2023-04-25,09:48:39,True,"['Sam Smith', 'Kim Petras']",Gloria,2023-01-27,day,13,32,156943,87,False,./images/unholy_feat_kim_petras_sam_smith.jpg,2023-04-25
Search & Rescue,2023-04-25,09:48:39,False,['Drake'],Search & Rescue,2023-04-07,day,1,33,272112,91,True,./images/search_rescue_drake.jpg,2023-04-25
Another Love,2023-04-25,09:48:39,False,['Tom Odell'],Long Way Down,2013-06-17,day,10,34,244360,64,True,./images/another_love_tom_odell.jpg,2023-04-25
Chemical,2023-04-25,09:48:39,False,['Post Malone'],The Diamond Collection,2023-04-21,day,9,35,184013,59,True,./images/chemical_post_malone.jpg,2023-04-25
Por las Noches,2023-04-25,09:48:39,False,['Peso Pluma'],Por las Noches,2021-06-11,day,1,36,239845,92,False,./images/por_las_noches_peso_pluma.jpg,2023-04-25
Until I Found You (with Em Beihold) - Em Beihold Version,2023-04-25,09:48:39,True,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),2022-04-22,day,1,37,176440,94,False,./images/until_i_found_you_with_em_beihold_em_beihold_version_stephen_sanchez.jpg,2023-04-25
Like Crazy,2023-04-25,09:48:39,False,['Jimin'],FACE,2023-03-24,day,6,38,212241,93,False,./images/like_crazy_jimin.jpg,2023-04-25
FLOWER,2023-04-25,09:48:39,False,['JISOO'],ME,2023-03-31,day,2,39,173134,87,False,./images/flower_jisoo.jpg,2023-04-25
I Ain't Worried,2023-04-25,09:48:39,False,['OneRepublic'],OneRepublic (Japan Paradise Tour Edition),2023-02-15,day,18,40,148120,55,False,./images/i_aint_worried_onerepublic.jpg,2023-04-25
Hey Mor,2023-04-25,09:48:39,True,"['Ozuna', 'Feid']",OzuTochi,2022-10-07,day,18,41,196600,92,False,./images/hey_mor_ozuna.jpg,2023-04-25
Mockingbird,2023-04-25,09:48:39,False,['Eminem'],Encore (Deluxe Version),2004-11-12,day,23,42,250760,93,True,./images/mockingbird_eminem.jpg,2023-04-25
Coco Chanel,2023-04-25,09:48:39,True,"['Eladio Carrion', 'Bad Bunny']",3MEN2 KBRN,2023-03-17,day,18,43,208125,93,True,./images/coco_chanel_eladio_carrion.jpg,2023-04-25
La Bachata,2023-04-25,09:48:39,False,['Manuel Turizo'],2000,2023-03-17,day,15,44,162637,86,False,./images/la_bachata_manuel_turizo.jpg,2023-04-25
"Quevedo: Bzrp Music Sessions, Vol. 52",2023-04-25,09:48:39,True,"['Bizarrap', 'Quevedo']","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,day,1,45,198937,94,False,./images/quevedo_bzrp_music_sessions_vol_52_bizarrap.jpg,2023-04-25
Escapism.,2023-04-25,09:48:39,True,"['RAYE', '070 Shake']",My 21st Century Blues,2023-02-03,day,15,46,272373,89,True,./images/escapism_raye.jpg,2023-04-25
Rara Vez,2023-04-25,09:48:39,True,"['Taiu', 'Milo j']",Rara Vez,2023-02-08,day,1,47,128677,93,False,./images/rara_vez_taiu.jpg,2023-04-25
Moonlight,2023-04-25,09:48:39,False,['Kali Uchis'],Red Moon In Venus,2023-03-03,day,15,48,187723,84,False,./images/moonlight_kali_uchis.jpg,2023-04-25
El Gordo Trae El Mando,2023-04-25,09:48:39,False,['Chino Pacas'],El Gordo Trae El Mando,2023-01-27,day,1,49,112087,92,True,./images/el_gordo_trae_el_mando_chino_pacas.jpg,2023-04-25
Chanel,2023-04-25,09:48:39,True,"['Becky G', 'Peso Pluma']",Chanel,2023-03-30,day,1,50,201993,87,False,./images/chanel_becky_g.jpg,2023-04-25
Ella Baila Sola,2023-04-26,11:24:07,True,"['Eslabon Armado', 'Peso Pluma']",Ella Baila Sola,2023-03-16,day,1,1,165671,100,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-04-26
un x100to,2023-04-26,11:24:07,True,"['Grupo Frontera', 'Bad Bunny']",un x100to,2023-04-17,day,1,2,194563,95,False,./images/un_x100to_grupo_frontera.jpg,2023-04-26
La Bebe - Remix,2023-04-26,11:24:07,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,3,234352,97,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-04-26
Flowers,2023-04-26,11:24:07,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,4,200600,91,False,./images/flowers_miley_cyrus.jpg,2023-04-26
Daylight,2023-04-26,11:24:07,False,['David Kushner'],Daylight,2023-04-14,day,1,5,212953,92,False,./images/daylight_david_kushner.jpg,2023-04-26
Kill Bill,2023-04-26,11:24:07,False,['SZA'],SOS,2022-12-08,day,23,6,153946,95,False,./images/kill_bill_sza.jpg,2023-04-26
Cupid - Twin Ver.,2023-04-26,11:24:07,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,7,174253,94,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-04-26
Classy 101,2023-04-26,11:24:07,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,8,195986,93,True,./images/classy_101_feid.jpg,2023-04-26
TQG,2023-04-26,11:24:07,True,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2023-02-24,day,17,9,197933,98,True,./images/tqg_karol_g.jpg,2023-04-26
As It Was,2023-04-26,11:24:07,False,['Harry Styles'],Harry's House,2022-05-20,day,13,10,167303,93,False,./images/as_it_was_harry_styles.jpg,2023-04-26
BESO,2023-04-26,11:24:07,True,"['ROSALÍA', 'Rauw Alejandro']",RR,2023-03-24,day,3,11,194543,97,False,./images/beso_rosala.jpg,2023-04-26
Creepin' (with The Weeknd & 21 Savage),2023-04-26,11:24:07,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,12,221520,97,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-04-26
Die For You (with Ariana Grande) - Remix,2023-04-26,11:24:07,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,13,232857,87,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-04-26
PRC,2023-04-26,11:24:07,True,"['Peso Pluma', 'Natanael Cano']",PRC,2023-01-23,day,1,14,184066,96,True,./images/prc_peso_pluma.jpg,2023-04-26
Boy's a liar Pt. 2,2023-04-26,11:24:07,True,"['PinkPantheress', 'Ice Spice']",Boy's a liar Pt. 2,2023-02-03,day,2,15,131013,98,False,./images/boys_a_liar_pt_2_pinkpantheress.jpg,2023-04-26
Calm Down (with Selena Gomez),2023-04-26,11:24:07,True,"['Rema', 'Selena Gomez']",Calm Down (with Selena Gomez),2022-08-25,day,1,16,239317,97,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-04-26
Double Fantasy (with Future),2023-04-26,11:24:07,True,"['The Weeknd', 'Future']",Double Fantasy,2023-04-21,day,2,17,268235,84,True,./images/double_fantasy_with_future_the_weeknd.jpg,2023-04-26
Yandel 150,2023-04-26,11:24:07,True,"['Yandel', 'Feid']",Resistencia,2023-01-13,day,17,18,216148,91,True,./images/yandel_150_yandel.jpg,2023-04-26
AMG,2023-04-26,11:24:07,True,"['Natanael Cano', 'Peso Pluma', 'Gabito Ballesteros']",AMG,2022-11-24,day,1,19,174942,95,True,./images/amg_natanael_cano.jpg,2023-04-26
See You Again (feat. Kali Uchis),2023-04-26,11:24:07,True,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,2017-07-21,day,14,20,180386,91,True,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,2023-04-26
El Azul,2023-04-26,11:24:07,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,21,187225,94,True,./images/el_azul_junior_h.jpg,2023-04-26
Die For You,2023-04-26,11:24:07,False,['The Weeknd'],Starboy,2016-11-24,day,18,22,260253,92,False,./images/die_for_you_the_weeknd.jpg,2023-04-26
Haegeum,2023-04-26,11:24:07,False,['Agust D'],D-DAY,2023-04-21,day,10,23,168926,86,False,./images/haegeum_agust_d.jpg,2023-04-26
Anti-Hero,2023-04-26,11:24:07,False,['Taylor Swift'],Midnights,2022-10-21,day,13,24,200690,95,False,./images/antihero_taylor_swift.jpg,2023-04-26
Last Night,2023-04-26,11:24:07,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,25,163854,89,True,./images/last_night_morgan_wallen.jpg,2023-04-26
I'm Good (Blue),2023-04-26,11:24:07,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,26,175238,95,True,./images/im_good_blue_david_guetta.jpg,2023-04-26
Starboy,2023-04-26,11:24:07,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,27,230453,94,True,./images/starboy_the_weeknd.jpg,2023-04-26
I Wanna Be Yours,2023-04-26,11:24:07,False,['Arctic Monkeys'],AM,2013-09-09,day,12,28,183956,94,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-04-26
Here With Me,2023-04-26,11:24:07,False,['d4vd'],Here With Me,2022-09-22,day,1,29,242484,95,False,./images/here_with_me_d4vd.jpg,2023-04-26
"Shakira: Bzrp Music Sessions, Vol. 53",2023-04-26,11:24:07,True,"['Bizarrap', 'Shakira']","Shakira: Bzrp Music Sessions, Vol. 53",2023-01-11,day,1,30,214945,97,False,./images/shakira_bzrp_music_sessions_vol_53_bizarrap.jpg,2023-04-26
Search & Rescue,2023-04-26,11:24:07,False,['Drake'],Search & Rescue,2023-04-07,day,1,31,272112,91,True,./images/search_rescue_drake.jpg,2023-04-26
golden hour,2023-04-26,11:24:07,False,['JVKE'],this is what ____ feels like (Vol. 1-4),2022-09-23,day,12,32,209259,91,False,./images/golden_hour_jvke.jpg,2023-04-26
Unholy (feat. Kim Petras),2023-04-26,11:24:07,True,"['Sam Smith', 'Kim Petras']",Gloria,2023-01-27,day,13,33,156943,87,False,./images/unholy_feat_kim_petras_sam_smith.jpg,2023-04-26
Another Love,2023-04-26,11:24:07,False,['Tom Odell'],Long Way Down,2013-06-17,day,10,34,244360,64,True,./images/another_love_tom_odell.jpg,2023-04-26
Por las Noches,2023-04-26,11:24:07,False,['Peso Pluma'],Por las Noches,2021-06-11,day,1,35,239845,92,False,./images/por_las_noches_peso_pluma.jpg,2023-04-26
Chemical,2023-04-26,11:24:07,False,['Post Malone'],The Diamond Collection,2023-04-21,day,9,36,184013,64,True,./images/chemical_post_malone.jpg,2023-04-26
Until I Found You (with Em Beihold) - Em Beihold Version,2023-04-26,11:24:07,True,"['Stephen Sanchez', 'Em Beihold']",Until I Found You (Em Beihold Version),2022-04-22,day,1,37,176440,94,False,./images/until_i_found_you_with_em_beihold_em_beihold_version_stephen_sanchez.jpg,2023-04-26
FLOWER,2023-04-26,11:24:07,False,['JISOO'],ME,2023-03-31,day,2,38,173134,87,False,./images/flower_jisoo.jpg,2023-04-26
Hey Mor,2023-04-26,11:24:07,True,"['Ozuna', 'Feid']",OzuTochi,2022-10-07,day,18,39,196600,92,False,./images/hey_mor_ozuna.jpg,2023-04-26
Like Crazy,2023-04-26,11:24:07,False,['Jimin'],FACE,2023-03-24,day,6,40,212241,93,False,./images/like_crazy_jimin.jpg,2023-04-26
I Ain't Worried,2023-04-26,11:24:07,False,['OneRepublic'],OneRepublic (Japan Paradise Tour Edition),2023-02-15,day,18,41,148120,55,False,./images/i_aint_worried_onerepublic.jpg,2023-04-26
Mockingbird,2023-04-26,11:24:07,False,['Eminem'],Encore (Deluxe Version),2004-11-12,day,23,42,250760,93,True,./images/mockingbird_eminem.jpg,2023-04-26
La Bachata,2023-04-26,11:24:07,False,['Manuel Turizo'],2000,2023-03-17,day,15,43,162637,86,False,./images/la_bachata_manuel_turizo.jpg,2023-04-26
Coco Chanel,2023-04-26,11:24:07,True,"['Eladio Carrion', 'Bad Bunny']",3MEN2 KBRN,2023-03-17,day,18,44,208125,93,True,./images/coco_chanel_eladio_carrion.jpg,2023-04-26
"Quevedo: Bzrp Music Sessions, Vol. 52",2023-04-26,11:24:07,True,"['Bizarrap', 'Quevedo']","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,day,1,45,198937,94,False,./images/quevedo_bzrp_music_sessions_vol_52_bizarrap.jpg,2023-04-26
Escapism.,2023-04-26,11:24:07,True,"['RAYE', '070 Shake']",My 21st Century Blues,2023-02-03,day,15,46,272373,89,True,./images/escapism_raye.jpg,2023-04-26
Chanel,2023-04-26,11:24:07,True,"['Becky G', 'Peso Pluma']",Chanel,2023-03-30,day,1,47,201993,87,False,./images/chanel_becky_g.jpg,2023-04-26
People,2023-04-26,11:24:07,False,['Libianca'],People,2022-12-06,day,1,48,184791,92,False,./images/people_libianca.jpg,2023-04-26
Rara Vez,2023-04-26,11:24:07,True,"['Taiu', 'Milo j']",Rara Vez,2023-02-08,day,1,49,128677,93,False,./images/rara_vez_taiu.jpg,2023-04-26
Moonlight,2023-04-26,11:24:07,False,['Kali Uchis'],Red Moon In Venus,2023-03-03,day,15,50,187723,84,False,./images/moonlight_kali_uchis.jpg,2023-04-26
Ella Baila Sola,2023-04-27,10:10:56,True,"['Eslabon Armado', 'Peso Pluma']",Ella Baila Sola,2023-03-16,day,1,1,165671,100,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-04-27
un x100to,2023-04-27,10:10:56,True,"['Grupo Frontera', 'Bad Bunny']",un x100to,2023-04-17,day,1,2,194563,96,False,./images/un_x100to_grupo_frontera.jpg,2023-04-27
La Bebe - Remix,2023-04-27,10:10:56,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,3,234352,97,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-04-27
Daylight,2023-04-27,10:10:56,False,['David Kushner'],Daylight,2023-04-14,day,1,4,212953,93,False,./images/daylight_david_kushner.jpg,2023-04-27
Flowers,2023-04-27,10:10:56,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,5,200600,91,False,./images/flowers_miley_cyrus.jpg,2023-04-27
Cupid - Twin Ver.,2023-04-27,10:10:56,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,6,174253,94,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-04-27
